,Text,Labelled_topic
582,"You just can't beat the taste of the original Dubble Bubble Gumballs! It really doesn't matter that the taste only last a minute or so, but that is why I bought the tub! The  tub by the way is very convenient  and was shipped to me in A+++ condition! If your longing for the classic taste go for it! You will not be dissappointed!",4
593,My daughter really likes 5th Ave candy bars and they are hard to find in our area. Amazon  has them and they came quickly. Thanks for the good service.,4
594,"I had used these smaller jars of honey while on a trip in France a few years ago. They were in the hotels with the breakfasts. I don't use honey very often and the larger jars I purchase at the grocery store end up going to waste. These little jars are perfect for me. The flavor is not too intense and the size is perfect for my use. Plus, they bring back memories of a wonderful trip I took to a country where I grew up.",4
597,"I find that even with the gain on maximum, the volume is not very loud.  I use it with a Shure SM57 mic and my Macbook (using Audacity).  One must be very close to the mike and speak somewhat loudly.  When I use the Shure mics with a mixer (the ""analog"" way), there are no volume problems.  It is simple to set up, being almost ""plug and play"".  You have to choose the input source.",4
600,The packaging was intact and all but when I opened the box I found that the greenies were stuck together and wouldn't break apart (even when I tried smashing them against the concrete). At some point they must have been moist that they had become so cemented together.  It is a struggle trying to pull one at a time out of the bag and they break apart. Not exactly what I wanted.,4
607,"This is a very tasty product.  This is my first time trying this, and I am glad I ordered it to see how it tastes.  As a product I'd order it again.  One odd thing though that will cause me to lower this rating from 5 stars to 4 is that the listing here says a pound, but on the label 16 ounces is crossed out and 14 ounces is written next to it.  I didn't weigh the container to confirm this, but if it is 14 ounces, then then they need to update their listing to show such.  Since I consider shipping to not be part of a product review I won't lower my star rating for this, and consider this to be just a mention of this then but the shipping was SLOW.  I ordered it on June 20th.  A USPS tracking/delivery confirmation number was generated on the 21st to be fair, but it took until July 5th for me to get this.  Even taking into account that there was a major holiday July 4th, that just seems too slow.  Everything was packaged well enough (although without anything like a ""blue ice"" pack to keep it cold for summer shipping...) but just took a long time to get here.  I do suspect the order wasn't truly shipped until the week before the July 4th weekend, despite a tracking number being generated on June 21st.",4
608,"Not my favorite, but for the price great product and It's handy, stores well and works well in coffee and other foods. I have added distilled water and used in my cereal. Straight is fine, but I am calorie conscious, so I prefer to add a little water. Organic Valley is the best, but for obvious reasons it cost more.",4
611,Have to hide these from my daughter.  Very good!!  Fast shipping and a good price.,4
615,Very good tasty.It is a great feeling to have it while i am watching the Crayon Shin-chan. And I think someone will share my feeling.,4
623,"This was a good purchase. Tastes good, pretty colors.  Seems to go a long way.  I used at a family reunion with a bunch of kids and they raved about it.  I hope what was not used holds up for next year.  I put it away so as not to be tempted.  Very happy.",4
