,Text,Labelled_topic
2795,"My dog loves this food and it has really cut back on the tear staining issues.  The staining was a big problem and I did quite a bit of research to find a solution. I considered a few products that you add to the dog food or come in pill form and several of these apparently  work however many of them are actually antibiotics I am not sure it is a good idea to use very often.  My research  led me to antioxidants (like blueberries) and avoiding wheat to cut back on the tear stains and give him a healthier coat. This food is not only grain free but is also loaded with blueberries.  Yes, the first ingredient is potato however in FirstMate's defense, most companies include several non-protein ingredients so that they can put them lower down on the list thus making it look like there is more protein than anything else.  Also, meat ""meal"" is a much more concentrated protein than regular meat (somewhere in the range of 300% more concentrated).",3
2801,"This is my daughter's  most favorite baby food by far.  This is the only ones she'll eat and rarely will eat the other kinds.  However, the taste is very bland, for me as an adult at least. After you put the unfinished portion in the fridge, it may become sort of watery at which point I throw it out. It is unique from the others in the combination of vegetables it has, especially zucchini. I had to update my review today, because I saw little pieces of thin stretchy plastic in two jars of this baby food.  PLASTIC IN BABY FOOD? I notified Earth's Best about it and will be sending them these pieces of plastic for testing, but I am not giving my baby this food any more, even though she likes it, that's it for us.",3
2824,"My son insisted that we try this Gluten Free Allie's Awesome Buchkwheat Pancake mix when he visited us recently.  He made pancakes for us, adding fresh organic blueberries, & served them with real maple syrup.  Very yummy!",3
2833,"I like the idea of getting grains out of cat food, but using peas instead doesn't seem to be the answer.  Carnivores (at least my cat) doesn't tolerate peas.  Vomiting began in about 2-3 weeks and is now instantaneous.  Eat some cat food--go right to throwing up. Both chicken and salmon.  So for me it was a waste of money and very disappointing.",3
2834,"Dogswell Happy Hips for Dogs, Chicken Breast,15-Ounce Pouches (Pack of 3) Dogswell chicken jerky is now made in China.  The FDA has warned against dog food products made in China.  Don't risk it!",3
2840,"I received an undersized, sickly plant that could not be nurtured back to health. What was I thinking ordering a plant over the Internet? Never again!",3
2846,I love Earth's best foods and this was a price I couldn't pass up. My infant loves this combo :),3
2862,"all of the veterinary products made in China are potentially dangerous to your pet.  Do not buy pet products made in China.  Along with the melamine issues of a few years ago, there have been reports of Salmonella on these so called ""treats"".  Additionally, there are no good studies showing any efficacy of glucosamine for the treatment of arthritis.  And Amazon should make it easier to find the country of origin of all of their products.",3
2865,"the dried mango has a very good taste. Very sweet. The chunks are not difficult to eat, like some other brands. the only ""but"" is the pieces are a bit too small to my taste.",3
2868,my finicky cats wouldn't eat this food so I gave it to my neighbor who rescues cats so the food wouldn't go to waste...,3
2872,"So bad, I returned it. My children didn't even like it, and they are not difficult to please when it comes to sweet drinks or food.",3
2882,Product is good; my cats like it.  But the price just keeps climbing.  I will have to train my cats to eat cheaper cat food.,3
2884,"I bought two bags of these, thinking it was the same product that I used to buy in different packaging (light blue, with a see-through dog shape against a grass green background). Unfortunately, it was completely not the same thing! These treats were actually like jerky-- tough and brittle. I give my dog soft treats because he doesn't chew the damn things, and he choked on these horrible things; I had to toss them out.  Note that the ""Zuke's Jerky Naturals"" with the other packaging (http://www.amazon.com/Zukes-Jerky-Naturals-Beef/dp/B00008DFPY) have always been moist and soft, and I've never had a problem with those. I suspect that this batch was not new packaging, as I had thought, but very old packaging; these may be the same treats I usually feed my dog, just having sat on a shelf for years. In any case, these were COMPLETELY different treats, and not safe to feed my dog.",3
