,Text,Labelled_topic
641,"This drink is very, very sweet, and only mildly carbonated.  I don't drink soda, but i do occasionally like bubbles in my drinks. I had some hope that Switch would be a nice bubbly fruit drink to fill this need, but it's not. The ingredients may be all-natural, but it's still syrupy, and has an odd aftertaste that i think is from the added vitamin C.  For regular soda drinkers, the sweetness may not be as offensive, but for anyone expecting something that tastes like sparkling fruit juice, this will be a disappointment. I'd still choose this over an orange soda, but i'd choose to have nothing at all rather than this.  Also, note that the cans are only 8.3 ounces each, smaller than normal 12oz soda cans.",1
647,"Using 8 oz water as the directions state made the cocoa much too weak. It was like hot water with a few drops of chocolate syrup. Using 6 oz made the cocoa much too sweet, and still too weak in the chocolate department. It uses sucralose as a sweetener, which gives it a very intensely sweet flavor. This may not be a problem for those who like very sweet things or don't mind the taste of sucralose. Unfortunately, I'm not one of those people.",1
649,"the dried blue berry are a little chewy but they taste great. I add them to my Special K in the morning. And talk about a great BM, this will do it. In fact if you eat to much... well never mind, just dont east to much without eating a bunch of cheese afterwards.",1
656,I am on my third or fourth bottle.  Am not sure how well the health benefits are working out but I really like it because it adds flavor to different drinks.  I usually add a little bit to my orange juice or water once a day to give it a nice flavor. It probably taste good because it's mostly concentrated pomegranate juice.,1
661,These taste really good. I have been purchasing a different brand and these are very similar in taste and texture. I agree with the other reviewer regarding ordering in the summer. There is no insulating packaging with ice packs so they will melt in warm weather like all chocolate food items. Order in cold weather and buy enough to last!!!,1
665,"These are by no means low-cal, but they have 20 g protein and taste really good, better than a lot of the vitamin-tasting bars I've had.  They are huge, so I half it and eat one half now and the other later on or another day.  I'm eager to try the triple chocolate flavor.  The sugar grams is 38 per bar...that's why I only eat half at a time.  Fiber is just 2 grams per bar.",1
673,"Got this shipped to the office and have been eating it for breakfast.  Its healthy, its tasty, and its cheap.  Beat that...",1
674,"I was quite excited to try these cocoa roasted almonds out. I love almonds and I love chocolate. And most reviews of this product imply that you get your fix of both, without the extra sugar. Well there's definitely a whole lot less sugar in this thing - it tastes pretty bad to me. And I was quite shocked. I guess I need at least a little more sweet. But I'm shocked because I'm not THAT much of a sweet tooth. It's the bitter after-taste that really bothers me with this product. I really couldn't take it. So just fair warning to those who might think this is going to be a great combo of chocolate and almond. Think again! This is really just cocoa and almond, and, for me, that left a very bad taste.",1
675,"It does not taste like pure coconut water,Its taste like some drink with coconut flavour. I wouldn't prefer these bottles instead i would go for zico smaller packs. they taste better than these bottled drink.",1
686,"I liked this bar.  It had a good balance of flavor and wasn't overly sweet.  I would have preferred that there was a bit more protein in it, but it works as a ""snack"" bar.",1
688,"I'm utterly baffled by the positive reviews for this product.  Now I've been using Stevia for the past year to sweeten my coffee. I have no issue with the Stevia.  I used to drink a lot of soda, and then a few years back, a lot of diet soda. Since then, I've been able to give up soda altogether. But my Dad who is diabetic, is absolutely obsessed with diet coke. I've been trying to get him to lessen his diet coke intake (which is 1-2 a day) but he just waves me off. So I did some research, read the reviews, and bought 2 packs of the cola and lemon flavor each. I tried both to see how they tasted and was totally confused by this tasteless carbonated water. There was no taste! It literally just tasted like carbonated water with a vague hint of some flavor. I can't imagine anyone WANTING to drink this stuff, let alone rave about it.  Did I get a bad batch? My Dad will never be able to transition from diet coke to this stuff, cause this stuff is truly awful.  So disappointing. :(",1
691,"I do not drink ""energy"" drinks on a regular basis, but I do enjoy them while outside exercising.  Energy drinks usually have sugars and caffeine in order to claim to be ""energy"" drinks, and this stuff also has taurine in it.  One can also taste the sucralose.  It also contains Vitamin C,B3, B5, B6, B12 and electrolytes.  The taste is a citrusy punch delight, and the fact that this comes out of a squeeze bottle that is measured to yield 24 servings means it's easier to allow for more or less liquid according to taste.  I prefer my drinks on the weak side because I drink more of it and strong red drinks tend to leave a red ""moustache"" on my upper lip.  The red dye in this mixture can stain countertops, so be careful when pouring this!  Liquid easily comes out of the bottle and returned to the frig afterwards.  For the occassional drinker who would need a month to finish off the contents, this isn't a bad-tasting mixture.  I haven't felt a ""zing"" after drinking this, though.",1
693,"These candies are small which I like since I don't want to scarf down a candy bar that has 300 calories. These candies are about 15 calories each. The flavor is a mix between coffee and cream, which you already know, but the sugar content is not so large as to make you feel the candies are nothing but sugar. You can eat 8 of these candies a day and have no guilt. The hardness of the candies is great because they last awhile and unlike other candies they don't stick to your teeth and torture you for 20 minutes. Geeh, I'm sounding old! But I can't buy the junk from a vending machine at work and enjoy it and most candies are huge in size and calories, so these candies seem to be ideal.",1
