Text,Topic label
"SORRY, AS I STATED ON MY OTHER REVIEWS MY GERMAN BREED, G.SHEPH. IS VERY PICKY...AND HE JUST DID NOT CARE FOR THE SMELL OF THESE BEEF ROLLS, HE DID NOT EVEN CARE TO COME CLOSE TO TAKE 2ND SNIFF....SORRY, NO STAR!!! BUT IT TRIGGERED ME TO GIVE IT AS LEAST 1 STAR TO CONTINUE MY REVIEW.",chocolate_milk_nuts_oil
A good tasting light chip that has some value in nutrition.  Everyone get the munchies....is this is a good alternative to eating potato chips!,chips
"This is an okay gift box, only if you like mediocre cheese and summer sausage. The items are small, smaller than they appear in the picture. I only paid $30, but I would not purchase it again. On the positive side, the mustard samples that come with it make the items edible.",carbohydrates_meal
Love this cheese. I use 2-3 of these containers per year. Refrigerate once opened and it will last till the expiration date.,grocery
"I bought this coffee because its much cheaper than the ganocafe and has the organic reishi mushroom as well as other healthy antioxidants.  I didn't expect it to taste good, but it actually does!  I've only had it for a few days and for $5 its totally worth it.  My sisters all take ganocafe but now I'm introducing them to this less expensive similar coffee.  I will follow up on this product in a few weeks.  :)",coffee
"This is one of the best peanut butters I have ever tasted. A bare minimum of sugar and exactly the spice level I would have expected. To the person who gave it a one star, common, that is ridiculous. You should have atleast given three stars for innate quality and being a product that actually lives up to the label. OMG spicy peanut butter actually being spicy, who would have thought!",snacks
If you love chiles then ancho powder is a must have for any blends you may create. I recommend with chipotle powder. Try different peppers in different amounts for amazing results.,chocolate_milk_nuts_oil
"With no clear instructions on how to open and close the unit, the first few times are an act of frustration.  When I finally realized that if I grip with my thumb and forefinger over the clear plastic shield, about one third from it's bottom and squeeze the sides, the bottom lip pops out nicely. I will agree that this size is too small for most popular herbs like parsley, basil ect.  The company does now make a larger unit and it looks like it is more user friendly. All in all I like it, I took away one star for the lack of instructions.  3/2012: After a few months I have thrown this thing away.  It became increasingly harder to open and the size was just too small for the herbs I use most.  I have seen some newer, larger units that don't have the issue with opening it like this one has...I'm going to order one of these.  I no longer recommend this unit and have lowered it to 2 stars.",grocery
"I liked this bar.  It had a good balance of flavor and wasn't overly sweet.  I would have preferred that there was a bit more protein in it, but it works as a ""snack"" bar.",snacks
"Sometimes we have a problem ordering the k-cups because they are way too strong for us--even if you order medium blend.  This coffee was great--just right!  It was a smooth blend, and was perfect for a morning cup of coffee--or anytime!  Would definitely order again!",coffee
"I'm utterly baffled by the positive reviews for this product.  Now I've been using Stevia for the past year to sweeten my coffee. I have no issue with the Stevia.  I used to drink a lot of soda, and then a few years back, a lot of diet soda. Since then, I've been able to give up soda altogether. But my Dad who is diabetic, is absolutely obsessed with diet coke. I've been trying to get him to lessen his diet coke intake (which is 1-2 a day) but he just waves me off. So I did some research, read the reviews, and bought 2 packs of the cola and lemon flavor each. I tried both to see how they tasted and was totally confused by this tasteless carbonated water. There was no taste! It literally just tasted like carbonated water with a vague hint of some flavor. I can't imagine anyone WANTING to drink this stuff, let alone rave about it.  Did I get a bad batch? My Dad will never be able to transition from diet coke to this stuff, cause this stuff is truly awful.  So disappointing. :(",flavor
I am a huge fan of Navitas brand products.  The quality of the Cacao is top notch and will be the brand I get from here on out.  Love it,chocolate_milk_nuts_oil
"We feed Solid Gold food, to our dog, on a rotating basis.  For SOME dumb reason, our local pet store doesn't carry the Sun Dancer.  SO, we were glad to find it on Amazon.  We think the Solid Gold company makes one of the best dog foods on the market, today.  Oh, yes.. dog loves it, too.",dog
"I do not drink ""energy"" drinks on a regular basis, but I do enjoy them while outside exercising.  Energy drinks usually have sugars and caffeine in order to claim to be ""energy"" drinks, and this stuff also has taurine in it.  One can also taste the sucralose.  It also contains Vitamin C,B3, B5, B6, B12 and electrolytes.  The taste is a citrusy punch delight, and the fact that this comes out of a squeeze bottle that is measured to yield 24 servings means it's easier to allow for more or less liquid according to taste.  I prefer my drinks on the weak side because I drink more of it and strong red drinks tend to leave a red ""moustache"" on my upper lip.  The red dye in this mixture can stain countertops, so be careful when pouring this!  Liquid easily comes out of the bottle and returned to the frig afterwards.  For the occassional drinker who would need a month to finish off the contents, this isn't a bad-tasting mixture.  I haven't felt a ""zing"" after drinking this, though.",drinks
